name,description,url,image_url
Catenaccio portalucchetto pes…,Catenaccio portalucchetto pesante - in acciaio verniciato grigio fornito in un pezzo unico staccabile per consentire un corretto posizionamento delle parti,https://www.unishop.it/220/0685-130-511-01,https://www.unishop.it/media/a5/60/85/1742242496/0685-130-510_MAINPIC_high.webp
Cerniera con portalucchetto,Cerniera con portalucchetto - in acciaio zincato,https://www.unishop.it/85/0685-130-171-01,https://www.unishop.it/media/0c/eb/fb/1742242500/0685-130-171_MAINPIC_high.webp
Giunzione a cavallotto da piegare,Giunzione a cavallotto da piegare - in acciaio zincato a fuoco idoneo per recinzioni e steccati. Fissaggio mediante chiodi per carpenteria zigrinati o viti Ruspert®Silver (art. 0196 8..),https://www.unishop.it/giunzione-a-cavallotto-da-piegare/1a8a0402-d8e4-41fe-8327-b2ffb52fd751,https://www.unishop.it/media/75/2a/d9/1742242422/0685-109-196_MAINPIC_high.webp
Piastra angolare per pali tondi,"Piastra angolare per pali tondi - in acciaio zincato a fuoco certificata ETA-09/0355
idoneo per pali di recinzione
Fissaggio mediante chiodi, viti legno TE o viti Ruspert®Silver (art. 0196 8..)",https://www.unishop.it/piastra-angolare-per-pali-tondi/f5546b7c-8eb3-40b3-9a66-c7afa1f78bcd,https://www.unishop.it/media/22/64/b0/1742242427/0685-109-016_MAINPIC_high.webp
Borchie copripalo quadrate,"Borchie copripalo quadrate le borchie in plastica non sono preforate. 
Per il fissaggio delle stesse sono utilizzabili viti truciolari o autofilettanti, chiodi, colle e sigillanti legno-plastica",https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-quadrate/,https://www.unishop.it/media/ff/d2/9b/1742234581/0685-109-712_MAINPIC_high.webp
Borchie copripalo quadrate con sfera,Borchie copripalo quadrate con sfera,https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-quadrate-con-sfera/,https://www.unishop.it/media/ca/1d/4f/1742234583/0685-109-732_MAINPIC_high.webp
Borchie copripalo rotonde,"Borchie copripalo rotonde le borchie in plastica non sono preforate. 
Per il fissaggio delle stesse sono utilizzabili viti truciolari o autofilettanti, chiodi, colle e sigillanti legno-plastica",https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-rotonde/,https://www.unishop.it/media/63/1d/g0/1742234585/0685-109-723_MAINPIC_high.webp
Moschettone con tirante per altalena,"Moschettone con tirante per altalena - in acciaio zincato bianco Il moschettone con tirante, può essere agganciato a qualsiasi seggiolino con anello all’estremità dell’altalena. Il fissaggio avviene inserito dal basso il perno e fissato con rondella e doppio dado sulla parte superiore del trave. 
rotella in Nylon
2 dadi e 1 rondella in acciaio",https://www.unishop.it/moschettone-con-tirante-per-altalena/f22c0d7f-fcef-43d7-85b0-154a320c5ad1,https://www.unishop.it/media/bc/07/e9/1742242459/0685-109-907_MAINPIC_high.webp
Cerniera piana a T,Cerniera piana a T - zincata bianca,https://www.unishop.it/cerniera-piana-a-t/7a925fc2-6e39-42b6-a185-0884a4c92d9a,https://www.unishop.it/media/24/38/b2/1742242462/0685-130-217_MAINPIC_high.webp
Cerniera piana rinforzata,"Cerniera piana rinforzata - perno sfilabile, zincata bianca",https://www.unishop.it/cerniera-piana-rinforzata/072f53ff-6bb3-4314-984c-3105f8de3f34,https://www.unishop.it/media/66/d2/d4/1742242468/0685-133-223_MAINPIC_high.webp
Cerniera piana rinforzata,"Cerniera piana rinforzata - perno in ottone, zincata bianca",https://www.unishop.it/cerniera-piana-rinforzata/631433eb-1f18-40b2-8cd7-e7d6b44e66b5,https://www.unishop.it/media/9f/32/12/1742242472/0685-133-201_MAINPIC_high.webp
Cerniera piana romboidale,Cerniera piana romboidale - zincata bianca,https://www.unishop.it/cerniera-piana-romboidale/eaee5745-894a-4b18-90c5-7089105db687,https://www.unishop.it/media/1c/19/ef/1742242475/0685-130-213_MAINPIC_high.webp
Catenaccio ad L rotondo per cancelli,Catenaccio ad L rotondo per cancelli - in acciaio zincato,https://www.unishop.it/catenaccio-ad-l-rotondo-per-cancelli/19ae4486-450f-403c-a302-5317a7675858,https://www.unishop.it/media/cf/60/a3/1742242479/0685-130-470_MAINPIC_high.webp
Catenacci di sicurezza con portalucchetto,Catenacci di sicurezza con portalucchetto - con fori di montaggio coperti in chiusura,https://www.unishop.it/carpenteria/recinzioni/catenacci-di-sicurezza-con-portalucchetto/,https://www.unishop.it/media/0a/31/87/1742234587/0685-130-185_MAINPIC_high.webp
Catenaccio portalucchetto diritto,Catenaccio portalucchetto diritto - in acciaio zincato bianco,https://www.unishop.it/catenaccio-portalucchetto-diritto/3d8cf427-8195-47d0-b4b3-d8eb48f1d2a5,https://www.unishop.it/media/19/b4/7a/1742242487/0685-133-191_MAINPIC_high.webp
Catenaccio portalucchetto profilato,Catenaccio portalucchetto profilato - in acciaio zincato con contropiastra,https://www.unishop.it/catenaccio-portalucchetto-profilato/e821c983-9b75-430a-bf49-c96ad60df87c,https://www.unishop.it/media/51/3d/63/1742242492/0685-130-520_MAINPIC_high.webp
Catenaccio portalucchetto pesante,Catenaccio portalucchetto pesante - in acciaio verniciato grigio fornito in un pezzo unico staccabile per consentire un corretto posizionamento delle parti,https://www.unishop.it/catenaccio-portalucchetto-pesante/e338c931-e5b3-46f8-8379-eb7615120144,https://www.unishop.it/media/a5/60/85/1742242496/0685-130-510_MAINPIC_high.webp
Cerniera con portalucchetto,Cerniera con portalucchetto - in acciaio zincato,https://www.unishop.it/cerniera-con-portalucchetto/411ff586-10fd-44b5-b5bd-d825a01defac,https://www.unishop.it/media/0c/eb/fb/1742242500/0685-130-171_MAINPIC_high.webp
Chiusura a gancio con occhiolo,Chiusura a gancio con occhiolo - in acciaio zincato,https://www.unishop.it/chiusura-a-gancio-con-occhiolo/0a890515-d551-4021-b3aa-98a870eed707,https://www.unishop.it/media/81/4b/be/1742242504/0685-130-177_MAINPIC_high.webp
Chiusura a leva per cancelli,Chiusura a leva per cancelli - in acciaio zincato giallo,https://www.unishop.it/chiusura-a-leva-per-cancelli/012df906-f504-4288-8f23-02ffe25ef889,https://www.unishop.it/media/65/06/cf/1742242508/0685-131-180_MAINPIC_high.webp
Anello con piastra,Anello con piastra - in acciaio zincato a fuoco,https://www.unishop.it/anello-con-piastra/eb1f959b-e0a3-4637-8c7c-099e96313128,https://www.unishop.it/media/69/e3/82/1742242511/0685-131-198_MAINPIC_high.webp
Zincata nera anticata in arte…,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x400/0685-131-410-01,https://www.unishop.it/media/66/a7/c7/1742242551/0685-131-410_MAINPIC_high.webp
Zincata nera anticata in arte…,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x400/0685-131-306-01,https://www.unishop.it/media/94/12/32/1742242539/0685-131-302_MAINPIC_high.webp
Nera verniciata cataforese,Bandelle pesanti a piastra,https://www.unishop.it/400/0685-130-414-01,https://www.unishop.it/media/ba/8a/72/1742242535/0685-130-414_MAINPIC_high.webp
Nero anticato in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe13x18/0685-131-080-01,https://www.unishop.it/media/f8/df/c4/1742242564/0685-131-080_MAINPIC_high.webp
Acciaio zincato bianco,Bandelle pesanti a cerniera,https://www.unishop.it/400/0685-131-132-02,https://www.unishop.it/media/c0/22/e8/1742234590/0685-131-122_MAINPIC_high.webp
Nera anticata in arte povera,Bandelle leggere a cerniera,https://www.unishop.it/300/0685-131-432-01,https://www.unishop.it/media/3e/d9/e8/1742242514/0685-131-431_MAINPIC_high.webp
Nera anticata in arte povera,Bandelle leggere a piastra,https://www.unishop.it/300/0685-131-422-01,https://www.unishop.it/media/f4/86/37/1742242525/0685-131-421_MAINPIC_high.webp
Nera verniciata cataforese,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x400/0685-130-442-01,https://www.unishop.it/media/57/ff/6b/1742242543/0685-130-441_MAINPIC_high.webp
Nera verniciata cataforese,Bandelle leggere a cerniera,https://www.unishop.it/200/0685-130-421-01,https://www.unishop.it/media/79/89/8d/1742242518/0685-130-421_MAINPIC_high.webp
Zincato nero in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe10x18/0685-131-072-01,https://www.unishop.it/media/68/cf/52/1742242567/0685-131-072_MAINPIC_high.webp
Zincata nera anticata in arte…,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x500/0685-131-318-01,https://www.unishop.it/media/94/12/32/1742242539/0685-131-302_MAINPIC_high.webp
Zincata gialla,Bandelle pesanti a piastra,https://www.unishop.it/500/0685-131-115-01,https://www.unishop.it/media/71/d0/64/1742234596/0685-131-114_MAINPIC_high.webp
Nera verniciata cataforese,Bandelle leggere a piastra,https://www.unishop.it/250/0685-130-402-01,https://www.unishop.it/media/4e/2f/81/1742242528/0685-130-401_MAINPIC_high.webp
Nero cataforese,Perno con piastra per bandelle,https://www.unishop.it/oe13x11/0685-130-413-01,https://www.unishop.it/media/b8/f7/36/1742242570/0685-130-410_MAINPIC_high.webp
Zincata gialla,Bandelle leggere a piastra,https://www.unishop.it/250/0685-131-102-01,https://www.unishop.it/media/ed/61/4d/1742234593/0685-131-101_MAINPIC_high.webp
Zincata bianca,Bandelle leggere a cerniera,https://www.unishop.it/300/0685-131-123-02,https://www.unishop.it/media/c0/22/e8/1742234590/0685-131-122_MAINPIC_high.webp
Nera verniciata cataforese,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x600/0685-130-452-01,https://www.unishop.it/media/0c/77/78/1742242557/0685-130-451_MAINPIC_high.webp
Zincata bianca anticata in ar…,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x200/0685-131-301-02,https://www.unishop.it/media/53/eb/86/1742242546/0685-131-305_MAINPIC_high.webp
Zincato bianco in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe13x22/0685-131-076-02,https://www.unishop.it/media/68/56/98/1742242573/0685-131-073_MAINPIC_no%20HD_high.webp
Zincata bianca,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x300/0685-131-141-02,https://www.unishop.it/media/8d/7b/56/1742234598/0685-131-142_MAINPIC_high.webp
Zincata bianca in arte povera,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x500/0685-131-317-02,https://www.unishop.it/media/53/eb/86/1742242546/0685-131-305_MAINPIC_high.webp
Zincato bianco,Perno con piastra per bandelle,https://www.unishop.it/oe10x10/0685-131-010-02,https://www.unishop.it/media/f7/1c/e8/1742242576/0685-131-010_MAINPIC_high.webp
Zincato bianco,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x700/0685-131-153-02,https://www.unishop.it/media/eb/35/ea/1742234599/0685-131-152_MAINPIC_high.webp
Distanziato zincato bianco,Perno con piastra per bandelle,https://www.unishop.it/oe10x20/0685-131-020-02,https://www.unishop.it/media/91/a3/90/1742234601/0685-131-023_1MAINPIC_high.webp
Bandelle leggere a cerniera,Bandelle leggere a cerniera,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-a-cerniera/,https://www.unishop.it/media/c0/22/e8/1742234590/0685-131-122_MAINPIC_high.webp
Bandelle pesanti a cerniera,Bandelle pesanti a cerniera,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-a-cerniera/,https://www.unishop.it/media/c0/22/e8/1742234590/0685-131-122_MAINPIC_high.webp
Bandelle leggere a piastra,Bandelle leggere a piastra,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-a-piastra/,https://www.unishop.it/media/ed/61/4d/1742234593/0685-131-101_MAINPIC_high.webp
Bandelle pesanti a piastra,Bandelle pesanti a piastra,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-a-piastra/,https://www.unishop.it/media/71/d0/64/1742234596/0685-131-114_MAINPIC_high.webp
Bandelle leggere con occhiolo,Bandelle leggere con occhiolo,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-con-occhiolo/,https://www.unishop.it/media/8d/7b/56/1742234598/0685-131-142_MAINPIC_high.webp
Bandelle pesanti con occhiolo,Bandelle pesanti con occhiolo,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-con-occhiolo/,https://www.unishop.it/media/eb/35/ea/1742234599/0685-131-152_MAINPIC_high.webp
Perno con piastra per bandelle,Perno con piastra per bandelle,https://www.unishop.it/carpenteria/bandelle-e-perni/perno-con-piastra-per-bandelle/,https://www.unishop.it/media/91/a3/90/1742234601/0685-131-023_1MAINPIC_high.webp
Perno a vite legno,Perno a vite legno,https://www.unishop.it/perno-a-vite-legno/c1f56953-88db-401a-b2db-c198c40c5df4,https://www.unishop.it/media/e9/fa/5c/1742242580/0685-131-050_MAINPIC_high.webp
Perno distanziato su zanca,Perno distanziato su zanca,https://www.unishop.it/perno-distanziato-su-zanca/91ee88e2-af7b-42a9-b8bd-30ea27eb6561,https://www.unishop.it/media/89/66/54/1742242584/0685-131-027_MAINPIC_high.webp
Perno a chiodo,Perno a chiodo - zincato bianco,https://www.unishop.it/perno-a-chiodo/b335a9d6-5cd0-49a2-b312-55627ff3c600,https://www.unishop.it/media/1c/c8/e0/1742242587/0685-131-030_MAINPIC_no%20HD_high.webp
A nodo,Rattoppi in legno abete,https://www.unishop.it/oe15/0907-600-015-01,https://www.unishop.it/media/68/20/ae/1742234604/0907-600-015_MAINPIC_high.webp
Rondella per carpenteria legn…,Rondella per carpenteria legno DIN 1052,https://www.unishop.it/23x80/0685-109-923-01,https://www.unishop.it/media/8e/96/f5/1742242591/0685-109-914_MAINPIC_high.webp
Lungo vena per spinotti,Rattoppi in legno abete,https://www.unishop.it/oe16/0907-603-016-01,https://www.unishop.it/media/a5/3c/10/1742242597/0907-601-015_MAINPIC_high.webp
Chiodi per carpenteria legno…,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/6-5x210/0685-119-105-01,https://www.unishop.it/media/d4/84/d8/1742241863/0685-119-085_MAINPIC_high.webp
Rondella per carpenteria legno DIN 1052,Rondella per carpenteria legno DIN 1052,https://www.unishop.it/rondella-per-carpenteria-legno-din-1052/65897b0f-78dc-4cee-b9ef-59c0512ec9df,https://www.unishop.it/media/8e/96/f5/1742242591/0685-109-914_MAINPIC_high.webp
Rattoppi in legno abete,Rattoppi in legno abete,https://www.unishop.it/carpenteria/accessori/rattoppi-in-legno-abete/,https://www.unishop.it/media/68/20/ae/1742234604/0907-600-015_MAINPIC_high.webp
Chiodi per carpenteria legno TPS DIN 17140,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/chiodi-per-carpenteria-legno-tps-din-17140/27014ff7-3b9d-4e92-9fe9-717c520fe432,https://www.unishop.it/media/d4/84/d8/1742241863/0685-119-085_MAINPIC_high.webp
