name,sku,description,image_url,product_url
Pistola termica XR 18V (senza batterie e caricbatteria),dce530n-xj,"Pistola termica XR 18V (senza batterie e caricbatteria)

The DCE530 is our first dedicated cordless heat gun designed for many users and applications on site such as shrinking electrical tubing, bending PVC pipes, drying materials, loosening nuts and bolts and many more. Compatible with all 18V XR batteries the DCE530 features a compact size, 2 temperature settings with a maximum of 530°C to allow for maximum versatility in applications and a lock on switch to improve comfort in longer jobs.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCE530N-XJ/DCE530N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dce530n-xj/pistola-termica-xr-18v-senza-batterie-e-caricbatteria?tid=568846
Aspiratore di polvere universale 18V XR - 1 X 2Ah,dwh161d1-qw,"Aspiratore di polvere universale 18V XR - 1 X 2Ah

The DEWALT universal dust extractor is a portable, independent, self contained solution for removing concrete, wood and other dust sources on site without the need for cords. Powered by a brushless motor the DWH161 can be used with 18V XR and XR FLEXVOLT batteries and can be used on all brands of power tools for ultimate versatility on the toughest job sites. Other features include Wireless Tool Control to enable automatic stop start with compatible products, a 1M flexible hose and a carry strap for portability.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWH161D1-QW/DWH161D1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwh161d1-qw/aspiratore-di-polvere-universale-18v-xr-1-x-2ah?tid=568846
Scanalatrice XR Flexvolt 54V (in valigetta senza batterie e caricbatteria),dcg200nt-xj,"Scanalatrice XR Flexvolt 54V (in valigetta senza batterie e caricbatteria)

The world's first cordless wall chaser, powered by 54V XR FLEXVOLT batteries and a brushless motor to deliver a maximum cutting depth of 32mm into solid concrete with an adjustable cutting width from 8 to 35mm. Other features include Wireless Tool Control to enable automatic stop start dust extraction when used with the DCV586M, tool free cutting depth adjustment with park position and an electronic clutch to protect the user from kick back.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCG200NT-XJ/DCG200NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcg200nt-xj/scanalatrice-xr-flexvolt-54v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Aspiratore di polvere universale 18V XR - unità nuda,dwh161n-xj,"Aspiratore di polvere universale 18V XR - unità nuda

The DEWALT universal dust extractor is a portable, independent, self contained solution for removing concrete, wood and other dust sources on site without the need for cords. Powered by a brushless motor the DWH161 can be used with 18V XR and XR FLEXVOLT batteries and can be used on all brands of power tools for ultimate versatility on the toughest job sites. Other features include Wireless Tool Control to enable automatic stop start with compatible products, a 1M flexible hose and a carry strap for portability.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWH161N-XJ/DWH161N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwh161n-xj/aspiratore-di-polvere-universale-18v-xr-unita-nuda?tid=568846
Martello Demo-perforatore 52mm 19.4J XR Flexvolt 54V (in valigetta senza batterie e caricbatteria),dch773n-xj,"Martello Demo-perforatore 52mm 19.4J XR Flexvolt 54V (in valigetta senza batterie e caricbatteria)

The hardest hitting cordless SDS max hammer on the market. The DEWALT 54V brushless motor and 12Ah high capacity battery delivers 19.4 Joules of impact energy which offers a maximum drilling capacity of 52mm in solid concrete. Despite its high performance the DCH733 features class leading vibration of 10.1m/s2 thanks to Perform and Protect features including an Active Vibration Control handle and an anti-rotation system which detects a loss of tool control and reacts instantly by cutting power.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCH773N-XJ/DCH773N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dch773n-xj/martello-demo-perforatore-52mm-194j-xr-flexvolt-54v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Martello Demo-perforatore 52mm 19.4J XR Flexvolt 54V 2 x FV 12.0Ah,dch773y2-qw,"Martello Demo-perforatore 52mm 19.4J XR Flexvolt 54V 2 x FV 12.0Ah

The hardest hitting cordless SDS max hammer on the market. The DEWALT 54V brushless motor and 12Ah high capacity battery delivers 19.4 Joules of impact energy which offers a maximum drilling capacity of 52mm in solid concrete. Despite its high performance the DCH733 features class leading vibration of 10.1m/s2 thanks to Perform and Protect features including an Active Vibration Control handle and an anti-rotation system which detects a loss of tool control and reacts instantly by cutting power.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCH773Y2-QW/DCH773Y2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dch773y2-qw/martello-demo-perforatore-52mm-194j-xr-flexvolt-54v-2-x-fv-120ah?tid=568846
"Avvitatore a impulsi compatto Attacco 1/4"" XR 12V 2 x 2.0Ah",dcf801d2-qw,"Avvitatore a impulsi compatto Attacco 1/4"" XR 12V 2 x 2.0Ah

The DCF801 12V XR impact driver is designed for precision applications like small fasteners, but also can handle up to an M10 bolt. Small enough to fit in the tightest places at only 125mm long and enough power to get the job done with 163Nm of torque. It also features a 3 mode switch with Precision Drive for the most precise applications and 3 LEDs positioned on the nosecone to illuminate all work areas.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF801D2-QW/DCF801D2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf801d2-qw/avvitatore-impulsi-compatto-attacco-14-xr-12v-2-x-20ah?tid=568846
"Avviatore a Impulsi Compatto Attacco 3/8"" XR 12V 2x2.0Ah",dcf902d2-qw,"Avviatore a Impulsi Compatto Attacco 3/8"" XR 12V 2x2.0Ah

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF902D2-QW/DCF902D2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf902d2-qw/avviatore-impulsi-compatto-attacco-38-xr-12v-2x20ah?tid=568846
"Trapano avvitatore Compatto Attacco 1/4"" XR 12V 2x2.0Ah",dcf601d2-qw,"Trapano avvitatore Compatto Attacco 1/4"" XR 12V 2x2.0Ah

The DCF601 12V XR screwdriver is designed for all of those hard to reach fasteners that need the control of a clutch.  Small enough to fit in the tightest places at only 122mm long and enough power to get the job done. It also features 15 torque settings with spindle lock to enable fasteners to be hand tightened and 3 LEDs positioned on the nosecone to illuminate all work areas.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF601D2-QW/DCF601D2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf601d2-qw/trapano-avvitatore-compatto-attacco-14-xr-12v-2x20ah?tid=568846
"Kit 18VXR brushless Trapano avvitatore con percusisone e Avvitatore ad impulsi 1/4"" - 2 XR18V 4Ah",dck2062m2t-qw,"Kit 18VXR brushless Trapano avvitatore con percusisone e Avvitatore ad impulsi 1/4"" - 2 XR18V 4Ah

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg?kresize=530x530,https://www.dewalt.it/prodotto/dck2062m2t-qw/kit-18vxr-brushless-trapano-avvitatore-con-percusisone-e-avvitatore-ad-impulsi-14-2-xr18v-4ah?tid=568846
"KIT Trapano avvitatore + Avvitatore impulsi 1/4"" XR 12V 2 x 3.0Ah",dck2110l2t-qw,"KIT Trapano avvitatore + Avvitatore impulsi 1/4"" XR 12V 2 x 3.0Ah

The DCD701 12V XR drill driver is designed for precision applications like small pilot holes, but also can handle up to a 20mm drill bit into Timber. Small enough to fit in the tightest places at only 152mm long and enough power to get the job done with 57.5Nm of torque and a 2 speed transmission.  It also features a bright LED positioned on the foot to illuminate all work areas.  The DCF801 12V XR impact driver is designed for precision applications like small fasteners, but also can handle up to an M10 bolt. Small enough to fit in the tightest places at only 125mm long and enough power to get the job done with 163Nm of torque. It also features a 3 mode switch with Precision Drive for the most precise applications and 3 LEDs positioned on the nosecone to illuminate all work areas.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCK2110L2T-QW/DCK2110L2T_K1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dck2110l2t-qw/kit-trapano-avvitatore-avvitatore-impulsi-14-xr-12v-2-x-30ah?tid=568846
Levigatrice Roto-Orbitale 125mm XR 18V (in valigetta senza batterie e caricbatteria),dcw210nt-xj,"Levigatrice Roto-Orbitale 125mm XR 18V (in valigetta senza batterie e caricbatteria)

Our 18V XR brushless 125mm random orbital sander provides you with the power and runtime to get the job done. A 2.6mm orbit and variable speed control provides a high surface finish in all applications.  Use the included dust bag or switch to an extractor with the Airlock compatible outlet.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCW210NT-XJ/DCW210NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcw210nt-xj/levigatrice-roto-orbitale-125mm-xr-18v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Troncatrice per metalli 255mm,d28730-qs,"Troncatrice per metalli 255mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D28730-QS/D28730_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d28730-qs/troncatrice-metalli-255mm?tid=568846
Elettrofresatrice ad affindamento e a base fissa XR 18V 2 x 5.0Ah,dcw604p2-qw,"Elettrofresatrice ad affindamento e a base fissa XR 18V 2 x 5.0Ah

The DCW604 cordless router is powered by a brushless motor for enhanced runtime and performance and is compatible with all 18V XR batteries. Featuring variable speed control and supplied with body grip and plunge bases with fine height adjustment for the ultimate versatility in applications. Dual LED lights built into the aluminium housing help illuminate the work piece and provide superior bit visibility.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCW604P2-QW/DCW604P2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcw604p2-qw/elettrofresatrice-ad-affindamento-e-base-fissa-xr-18v-2-x-50ah?tid=568846
Troncatrice per metalli 255mm,d28730-qs,"Troncatrice per metalli 255mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D28730-QS/D28730_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d28730-qs/troncatrice-metalli-255mm?tid=568846
Troncatrice per metalli 255mm,d28730-qs,"Troncatrice per metalli 255mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D28730-QS/D28730_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d28730-qs/troncatrice-metalli-255mm?tid=568846
Elettrofresatrice ad affindamento e a base fissa XR 18V (in valigetta senza batterie e caricbatteria),dcw604nt-xj,"Elettrofresatrice ad affindamento e a base fissa XR 18V (in valigetta senza batterie e caricbatteria)

The DCW604 cordless router is powered by a brushless motor for enhanced runtime and performance and is compatible with all 18V XR batteries. Featuring variable speed control and supplied with body grip and plunge bases with fine height adjustment for the ultimate versatility in applications. Dual LED lights built into the aluminium housing help illuminate the work piece and provide superior bit visibility.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCW604NT-XJ/DCW604NT_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcw604nt-xj/elettrofresatrice-ad-affindamento-e-base-fissa-xr-18v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Trapano Avvitatore Compatto 2 Velocità e 18V motore BRUSHLESS,dcd708l2t-qw,"Trapano Avvitatore Compatto 2 Velocità e 18V motore BRUSHLESS

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dcd708l2t-qw/trapano-avvitatore-compatto-2-velocita-e-18v-motore-brushless?tid=568846
Trapano avvitatore con percussione Brushless compatto 18V XR - 2 X 3Ah,dcd709l2t-qw,"Trapano avvitatore con percussione Brushless compatto 18V XR - 2 X 3Ah

A powerful yet compact 18V hammer drill driver, with a length of just 175mm and a 2 speed brushless motor that delivers 65Nm of torque and extended runtime, this drill is capable of even the most demanding applications. Other features include a foot LED for better workpiece illumination and a belt hook for easy carrying when not in use.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD709L2T-QW/DCD709L2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd709l2t-qw/trapano-avvitatore-con-percussione-brushless-compatto-18v-xr-2-x-3ah?tid=568846
Trapano Avviatore con Persussione Compatto XR 18V 2 x 2.0Ah,dcd709d2t-qw,"Trapano Avviatore con Persussione Compatto XR 18V 2 x 2.0Ah

Un trapano avvitatore a percussione da 18 V potente ma compatto, con una lunghezza di soli 175 mm e un motore brushless a 2 velocità che eroga 65 Nm di coppia e un'autonomia prolungata, questo trapano è in grado di affrontare anche le applicazioni più impegnative. Altre caratteristiche includono un LED sul piede per una migliore illuminazione del pezzo da lavorare e un gancio per cintura per un facile trasporto quando non in uso.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD709D2T-QW/DCD709D2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd709d2t-qw/trapano-avviatore-con-persussione-compatto-xr-18v-2-x-20ah?tid=568846
"Avviatore a Impulsi Compatto Attacco 1/4"" XR 18V 2x2.0Ah",dcf809d2t-qw,"Avviatore a Impulsi Compatto Attacco 1/4"" XR 18V 2x2.0Ah

Our most compact 18V impact driver ever at 131mm, the DEWALT brushless motor delivers 190Nm of torque for the toughest of applications and extended runtime. Other features include a ring of three LEDS around the quick release bit holder for enhanced visibility.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF809D2T-QW/DCF809D2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf809d2t-qw/avviatore-impulsi-compatto-attacco-14-xr-18v-2x20ah?tid=568846
Smerigliatrice Angolare a testa piatta 125mm XR 18V (in valigetta senza batterie e caricbatteria),dcg405fnt-xj,"Smerigliatrice Angolare a testa piatta 125mm XR 18V (in valigetta senza batterie e caricbatteria)

The 18V XR brushless grinder is also available as a flat gear head version, this allows the end user to work in smaller confined applications.  The electronic clutch reduces kick back in the event of a stall and the electronic brake ensures the disc stops quickly and safely.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCG405FNT-XJ/DCG405FN_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcg405fnt-xj/smerigliatrice-angolare-testa-piatta-125mm-xr-18v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Aspiratore solidi/liquidi XR Flexvolt 54V  (senza batterie e caricbatteria),dcv586mn-xj,"Aspiratore solidi/liquidi XR Flexvolt 54V  (senza batterie e caricbatteria)

Grazie alla tecnologia XR FLEXVOLT® da 54V, il DCV586M è la soluzione di aspirazione più avanzata per una nuova generazione di utensili a batteria e la chiave per sbloccare il cantiere senza fili. Il motore brushless DEWALT® e la batteria XR FLEXVOLT® ad alta capacità, abbinati a doppi filtri certificati M-Class con pulizia automatica, offrono prestazioni e autonomia potenti e costanti per le applicazioni più impegnative. Altre caratteristiche sono il telecomando per il funzionamento senza fili, l'alloggiamento della batteria incassato per proteggerlo dalle condizioni del cantiere e la compatibilità TSTAK. Unità nuda, batterie e caricabatterie venduti separatamente.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCV586MN-XJ/DCV586MN_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcv586mn-xj/aspiratore-solidiliquidi-xr-flexvolt-54v-senza-batterie-e-caricbatteria?tid=568846
Trapano ad angolo XR Flexvolt 54V 2 x FV 6.0Ah,dcd470t2-qw,"Trapano ad angolo XR Flexvolt 54V 2 x FV 6.0Ah

Our most powerful cordless drill ever!  Perfect for end users who need to drill large diameter holes. This right angle drill provides exceptional power, control, cordless convenience and runtime with our 54V brushless motor. The E-Clutch protects the user from injury in bind-up situations.",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dcd470t2-qw/trapano-ad-angolo-xr-flexvolt-54v-2-x-fv-60ah?tid=568846
Trapano Avviatore Compatto XR 18V 2 x 2.0Ah,dcd777d2t-qw,"Trapano Avviatore Compatto XR 18V 2 x 2.0Ah

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD777D2T-QW/DCD777D2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd777d2t-qw/trapano-avviatore-compatto-xr-18v-2-x-20ah?tid=568846
"Avviatore a Impulsi Compatto Attacco 1/4"" XR 18V 2x3.0Ah",dcf809l2t-qw,"Avviatore a Impulsi Compatto Attacco 1/4"" XR 18V 2x3.0Ah

Our most compact 18V impact driver ever at 131mm, the DEWALT brushless motor delivers 190Nm of torque for the toughest of applications and extended runtime. Other features include a ring of three LEDS around the quick release bit holder for enhanced visibility.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF809L2T-QW/DCF809L2T_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf809l2t-qw/avviatore-impulsi-compatto-attacco-14-xr-18v-2x30ah?tid=568846
Avvitatore impulsi 18V XR Brushless - Unità nuda,dcf787n-xj,"Avvitatore impulsi 18V XR Brushless - Unità nuda

Gamma DEWALT® 18V XR® Li-Ion - Il nostro sistema in più rapida crescita. PIÙ DONATIVI con gli oltre 100 prodotti della gamma 18V XR®.  Tutti gli utensili sono dotati di funzioni aggiornate, ergonomia superiore e utilizzano batterie agli ioni di litio. Per prestazioni estreme, passate alla serie 18V XR® BRUSHLESS e otterrete un'elettronica avanzata, tempi di funzionamento prolungati e velocità di applicazione più elevate. L'avvitatore ad impulsi DCF787 18V XR Li-Ion BRUSHLESS con 170Nm di coppia offre una potenza incredibile in un design compatto e leggero”.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF787N-XJ/DCF787N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf787n-xj/avvitatore-impulsi-18v-xr-brushless-unita-nuda?tid=568846
Seghetto alternativo impugnatura sul corpo XR 18V 2 x 5.0Ah,dcs335p2-qw,"Seghetto alternativo impugnatura sul corpo XR 18V 2 x 5.0Ah

The all new 18V XR Jigsaw now upgraded with a brushless motor for increased runtime and performance. The improved tool free blade change mechanism holds the blade more securely and keeps the blade squarer during use for the ultimate precision. Dual LED's and a built in dust blower provide enhanced visibility of the cut line or switch to the included Airlock compatible extraction kit. Also available in a top handle version DCS334.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS335P2-QW/DCS335P2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs335p2-qw/seghetto-alternativo-impugnatura-sul-corpo-xr-18v-2-x-50ah?tid=568846
Seghetto alternativo impugnatura sul corpo XR 18V (in valigetta senza batterie e caricbatteria),dcs335nt-xj,"Seghetto alternativo impugnatura sul corpo XR 18V (in valigetta senza batterie e caricbatteria)

The all new 18V XR Jigsaw now upgraded with a brushless motor for increased runtime and performance. The improved tool free blade change mechanism holds the blade more securely and keeps the blade squarer during use for the ultimate precision. Dual LED's and a built in dust blower provide enhanced visibility of the cut line or switch to the included Airlock compatible extraction kit. Also available in a top handle version DCS334.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS335NT-XJ/DCS335NT_K1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs335nt-xj/seghetto-alternativo-impugnatura-sul-corpo-xr-18v-valigetta-senza-batterie-e-caricbatteria?tid=568846
Dispositivo pulizia filtro,dwh079d-xj,"Dispositivo pulizia filtro

Collects dust and debris during drilling or chipping applications. Can be used with an extractor or alone as a collector.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWH079D-XJ/DWH079D_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwh079d-xj/dispositivo-pulizia-filtro?tid=568846
