nome_prodotto,marca,descrizione,url_immagine
GHO 18V-26 Professional Pialletto a batteria,Bosch,"Pialla perfettamente le superfici piane grazie all’allineamento esatto della base in alluminio e della piastra di regolazione della profondità. Impiego confortevole, grazie allo scarico dei trucioli a destra o a sinistra. Testa di taglio a lama singola per un’autonomia maggiore della batteria e possibilità di cambiare facilmente la lama grazie alla nuova lama Wood Razor, che garantisce il triplo dei tagli rispetto alla lama precedente",https://www.bosch-professional.com/it/it/ocsmedia/452770-54/application-image/1434x828/pialletto-a-batteria-gho-18v-26-06015b5000.png
GLI 18V-10000 C Professional Lampada da cantiere a batteria,Bosch,"Più luminosa dei fari alogeni da 500 Watt: la superiore illuminazione a LED raggiunge ben 10000 Lumen
Estremamente robusto, grazie al solido corpo in metallo rivestito in gomma antiurto ed alle barre di sicurezza ad alta resistenza.
Interfaccia di comando con indicatore di luminosità e del livello di carica; modulo Bluetooth Connectivity, per comandarla a distanza e per regolarne la luminosità tramite app.",https://www.bosch-professional.com/it/it/ocsmedia/375969-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-10000-c-0601446900.png
GBH 18V-34 CF Professional Martello perforatore a batteria BITURBO con attacco SDS plus,Bosch,"Prestazioni da ben 5,8 Joule: il più potente martello SDS plus a batteria nella sua categoria, per impieghi gravosi nel calcestruzzo
Massimo controllo: avviamento graduale per una scalpellatura precisa e 3 diverse modalità, per adattare il lavoro in base all’applicazione
Il più intelligente martello SDS plus: stato dell’utensile in tempo reale, tramite l’interfaccia di comando; impostazioni personalizzate via Bluetooth, tramite l’app Bosch Toolbox",https://www.bosch-professional.com/it/it/ocsmedia/377192-54/application-image/1434x828/martello-perforatore-a-batteria-biturbo-con-attacco-sds-plus-gbh-18v-34-cf-0611914001.png
GTS 18V-216 Professional Banco sega a batteria BITURBO,Bosch,"Il motore brushless, alimentato dalla batteria ProCORE18V, assicura una mobilità ottimale
Elevate prestazioni di taglio per tutte le principali applicazioni, grazie alla struttura ottimizzata; altezza di taglio 70 mm e capacità di taglio 635 mm
Peso contenuto, impugnature ergonomiche, protezione laterale e proteggilama, per un trasporto semplice e sicuro",https://www.bosch-professional.com/it/it/ocsmedia/376181-54/application-image/1434x828/banco-sega-a-batteria-biturbo-gts-18v-216-0601b44000.png
GDR 18V-220 C Professional Avvitatori a massa battente,Bosch,"Avanzamento del lavoro più rapido, grazie al potente motore
Ottimizzato per la comodità, con l’inserimento del bit con una sola mano e due luci LED integrate
Maggiore controllo e versatilità grazie a tre impostazioni della velocità e della coppia e alle modalità di avvitamento regolabili",https://www.bosch-professional.com/it/it/ocsmedia/419652-54/application-image/1434x828/avvitatori-a-massa-battente-gdr-18v-220-c-06019l6001.png
GLI 18V-4000 C Professional Lampada da cantiere a batteria,Bosch,"La potente illuminazione a LED raggiunge i 4000 Lumen, per una visibilità ottimale
Estremamente robusto, grazie al solido corpo in metallo rivestito in gomma antiurto ed alle barre di sicurezza ad alta resistenza.
Interfaccia di comando con indicatore di luminosità e del livello di carica; modulo Bluetooth Connectivity, per comandarla a distanza e per regolarne la luminosità tramite app.",https://www.bosch-professional.com/it/it/ocsmedia/300968-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-4000-c-0601446800.png
GAS 18V-12 MC Professional Aspiratore a batteria,Bosch,"Solo una batteria da 18 V: potente e compatto aspiratore BITURBO di classe M
Abbinalo facilmente con il tag Auto-Start per farlo avviare e arrestare automaticamente quando si utilizza l’utensile
Potenza di aspirazione superiore, grazie alla tecnologia brushless BITURBO, al filtro allargato e all’aspirazione ciclonica",https://www.bosch-professional.com/it/it/ocsmedia/429685-54/application-image/1434x828/aspiratore-a-batteria-gas-18v-12-mc-06019k2000.png
GKE 18V-25 TP Professional Svettatoio telescopico a batteria,Bosch,"Consente di potare con facilità gli alberi alti grazie al manico telescopico da 2,9 m, alle prestazioni potenti con motore brushless e al controllo variabile della velocità. Facilità di manutenzione grazie al robusto sistema di tensionamento della catena con dado prigioniero magnetico
Gyrosensor-controlled kickback detection for enhanced control
Automatic chain lubrication for efficient pruning Lightweight (1.75 kg) and compact for tackling hard-to-reach areas",https://www.bosch-professional.com/it/it/ocsmedia/523788-54/application-image/1434x828/svettatoio-telescopico-a-batteria-gke-18v-25-tp-06008d6000.png
GKE 18V-20 Professional Potatore a batteria,Bosch,"Il motore brushless garantisce prestazioni elevate e una lunga durata. Rilevamento del contraccolpo controllato tramite sensore giroscopico per un maggiore controllo. Lubrificazione automatica della catena per una potatura efficiente. Leggera (1,8 kg) e compatta per affrontare le aree difficili da raggiungere. Per il taglio in cantiere e in giardino
Gyrosensor-controlled kickback detection for enhanced control
Automatic chain lubrication for efficient pruning Lightweight (1.75 kg) and compact for tackling hard-to-reach areas",https://www.bosch-professional.com/it/it/ocsmedia/523639-54/application-image/1434x828/potatore-a-batteria-gke-18v-20-06008d7100.png
GRC 18V-60 Professional Chiave a cricchetto a batteria,Bosch,"Veloce e potente, con un’eccezionale potenza del cricchetto per bulloni da M5 a M12, grazie alla coppia massima di 60 Nm e alla velocità di 400 giri/min
Facilita il lavoro in spazi difficili da raggiungere grazie alle dimensioni compatte e alla lunghezza elevata della testa
Controllo avanzato per diverse applicazioni con selezione della modalità per aumentare o diminuire i livelli di potenza",https://www.bosch-professional.com/it/it/ocsmedia/518779-54/application-image/1434x828/chiave-a-cricchetto-a-batteria-grc-18v-60-06019n8001.png
GSH 18V-5 Professional Martello demolitore a batteria con attacco SDS max,Bosch,"La libertà degli utensili a batteria e prestazioni equivalenti a quelle di un utensile a filo da 8,5 J, grazie alla tecnologia Brushless
Efficiente rapporto peso/potenza grazie al design leggero e compatto, alla trasmissione altamente ottimizzata e alla potente massa battente
Controllo ottimale dell’utensile con avviamento graduale / Adaptive Speed Control (ASC) e pulsante di blocco per la scalpellatura continua",https://www.bosch-professional.com/it/it/ocsmedia/460183-54/application-image/1434x828/martello-demolitore-a-batteria-con-attacco-sds-max-gsh-18v-5-0611918200.png
GCU 18V-30 Professional Fresatrice verticale a batteria per cartongesso,Bosch,"Utilizzabile per l’intera giornata: taglia oltre 100 metri di cartongesso da 12 mm con un bit da 1/8"" (3,17 mm) con una sola carica della batteria ProCORE18V 4.0Ah
Design ergonomico: struttura cilindrica, leggera e compatta, per una presa confortevole
Utensile di livello professionale: motore brushless, interruttore a tenuta di polvere IP5X ed efficiente sistema di raccolta della polvere, per la massima durata anche in aree di lavoro polverose",https://www.bosch-professional.com/it/it/ocsmedia/397940-54/application-image/1434x828/fresatrice-verticale-a-batteria-per-cartongesso-gcu-18v-30-06019k8000.png
GBH 18V-40 C Professional Martello perforatore a batteria BITURBO con sistema SDS max,Bosch,"Tecnologia BITURBO Brushless con batteria ProCORE18V, per le stesse prestazioni di un utensile a filo, da ben 9,0 J di potenza del colpo
Ideale rapporto peso/potenza, grazie alla massa battente ulteriormente migliorata e al gruppo motore-trasmissione ad alta efficienza
Riduce il rischio di lesioni a mani e braccia disattivando istantaneamente il martello perforatore, grazie alla funzione KickBack Control",https://www.bosch-professional.com/it/it/ocsmedia/373120-54/application-image/1434x828/martello-perforatore-a-batteria-biturbo-con-sistema-sds-max-gbh-18v-40-c-0611917100.png
GWX 18V-7 Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potente motore brushless, con potenza erogata equivalente a quella di una smerigliatrice a filo da 700 W
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Struttura leggera e ridotta circonferenza dell’impugnatura, per tagli pratici e versatili",https://www.bosch-professional.com/it/it/ocsmedia/377288-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-con-sistema-x-lock-gwx-18v-7-06019h9105.png
2 x ProCORE18V+ 8.0Ah + GAL 18V-160 Professional Starter Set,Bosch,"L’innovativa tecnologia «tabless» offre fino al 71%** in più di autonomia per impieghi gravosi
Carica completa e ultrarapida della batteria ProCORE18V+ 8.0Ah in 44 minuti
Le batterie e il caricabatteria sono compatibili con il sistema Bosch Professional 18V System e le batterie dell’alleanza multimarca AMPShare",https://www.bosch-professional.com/it/it/ocsmedia/424986-54/application-image/1434x828/starter-set-2-x-procore18v-8-0ah-gal-18v-160-1600a02x03.png
GCM 18V-216 DC Professional Troncatrice radiale a batteria BITURBO,Bosch,"La stessa potenza di una troncatrice radiale da 1600 W, grazie alla tecnologia BITURBO Brushless
Sistema di aspirazione della polvere in 2 punti, per un ambiente di lavoro più sano e pulito
Interfaccia di comando per selezione del numero di giri, modalità ECO e sostituzione della lama senza attrezzi, per la massima praticità.",https://www.bosch-professional.com/it/it/ocsmedia/369895-54/application-image/1434x828/troncatrice-radiale-a-batteria-biturbo-gcm-18v-216-dc-0601b47000.png
1 batteria ProCORE18V 4.0Ah + 1 batteria ProCORE18V 5.5Ah + caricabatteria GAL 1880 CV Professional Starter Set,Bosch,"87% di potenza in più rispetto alle batterie convenzionali, grazie alla modernissima tecnologia delle celle e alla gestione intelligente della batteria Bosch
Una batteria ProCORE18V 4.0Ah viene ricaricata fino all’80% in soli 32 minuti e una batteria ProCORE18V 8.0Ah viene ricaricata fino all’80% entro 35 minuti
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398932-54/application-image/1434x828/starter-set-1-batteria-procore18v-4-0ah-1-batteria-procore18v-5-5ah-caricabatteria-gal-1880-cv-1600a0214a.png
ProCORE18V 5.5Ah Professional Batteria ricaricabile,Bosch,"La modernissima tecnologia delle celle, assieme alla gestione intelligente della batteria, consente fino all’87% di potenza in più rispetto alle batterie convenzionali
La tecnologia COOLPACK 2.0 consente una migliore dissipazione del calore, per il 135% di durata in più rispetto alle batterie standard
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395627-54/application-image/1434x828/batteria-ricaricabile-procore18v-5-5ah-1600a02149.png
2 batterie ProCORE18V 5.5Ah + caricabatteria GAL 1880 CV Professional Starter Set,Bosch,"87% di potenza in più rispetto alle batterie convenzionali, grazie alla modernissima tecnologia delle celle e alla gestione intelligente della batteria Bosch
Ricarica rapida, grazie al caricabatteria GAL 1880 CV: bastano appena 35 minuti per ricaricare una batteria ProCORE18V 5.5Ah fino all’80%
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398930-54/application-image/1434x828/starter-set-2-batterie-procore18v-5-5ah-caricabatteria-gal-1880-cv-1600a0214c.png
GSA 18V-28 Professional Sega universale a batteria BITURBO,Bosch,"La tecnologia BITURBO Brushless assicura eccellenti prestazioni di taglio, equivalenti a quelle di una sega a filo da 1100 W
Funzione Snap-in, senza l’uso di attrezzi, per inserire ed espellere agevolmente la lama con una sola mano
Lavoro più riposante in qualsiasi posizione, grazie all’ideale rapporto peso/potenza",https://www.bosch-professional.com/it/it/ocsmedia/374245-54/application-image/1434x828/sega-universale-a-batteria-biturbo-gsa-18v-28-06016c0001.png
GCM 18V-305 GDC Professional Troncatrice radiale a batteria BITURBO,Bosch,"Il motore brushless, alimentato dalla batteria ProCORE18V, eroga una potenza paragonabile a quella di una troncatrice radiale a filo da 2000 Watt
Interfaccia di comando e funzione Connectivity, per verificare il livello di carica della batteria; preselezione del numero di giri, inclusa modalità ECO
Sostituzione della lama senza attrezzi; regolazione frontale per tagli smussati; freno motore; compatto braccio scorrevole, per un impiego pratico e sicuro",https://www.bosch-professional.com/it/it/ocsmedia/331495-54/application-image/1434x828/troncatrice-radiale-a-batteria-biturbo-gcm-18v-305-gdc-0601b43000.png
GDS 18V-1050 H Professional Avvitatori a massa battente a batteria,Bosch,"Prestazioni eccezionali e libertà di movimento, grazie alle batterie ProCORE18V e al motore brushless
Motore ad alte prestazioni, con coppia di serraggio da 1050 Nm e coppia di distacco fino a 1700 Nm
Versatilità ideale e prestazioni sotto controllo, grazie alle 3 impostazioni di numero di giri e coppia",https://www.bosch-professional.com/it/it/ocsmedia/376031-54/application-image/1434x828/avvitatori-a-massa-battente-a-batteria-gds-18v-1050-h-06019j8501.png
GNH 18V-64 M Professional Chiodatrice per legno a batteria,Bosch,"Massima libertà: non occorrono compressore, tubo flessibile dell’aria o dispendiose cartucce a gas
Protezione delle superfici in legno, grazie al bloccaggio erogazione a vuoto quando il caricatore chiodi è esaurito
Agevole selezione delle modalità di erogazione, grazie all’intuitiva interfaccia di comando (HMI)",https://www.bosch-professional.com/it/it/ocsmedia/377102-54/application-image/1434x828/chiodatrice-per-legno-a-batteria-gnh-18v-64-m-0601481001.png
GRL 600 CHV Professional Livella laser rotante,Bosch,"Lavoro molto versatile anche in caso di intemperie, grazie alla resistente struttura, alla protezione antiurto e al grado di protezione IP68 contro polvere ed acqua
Impiego intuitivo, grazie allo schermo ed all’accesso all’app Levelling Remote, che visualizza tutte le funzioni, inclusa quella di doppia pendenza, facendo risparmiare tempo
Elevata autonomia, sia con la batteria da 18 Volt, sia con pile a stilo alcaline (adattatore compreso in dotazione)",https://www.bosch-professional.com/it/it/ocsmedia/388320-54/application-image/1434x828/livella-laser-rotante-grl-600-chv-0601061f01.png
GSC 18V-16 E Professional Cesoia per lamiera,Bosch,"Taglio efficiente sul metallo, con le stesse prestazioni di un utensile a filo da 700 W, grazie al motore ad alta efficienza con tecnologia brushless
Moderna ergonomia, circonferenza dell’impugnatura di soli 156 mm e peso ridotto, per un impiego confortevole
Design di alta qualità, motore con tecnologia brushless e componenti esenti da manutenzione, per un’eccellente durevolezza",https://www.bosch-professional.com/it/it/ocsmedia/376690-54/application-image/1434x828/cesoia-per-lamiera-gsc-18v-16-e-0601926300.png
GNH 18V-64 Professional Chiodatrice per legno a batteria,Bosch,"Non occorrono compressore, tubo flessibile dell’aria o cartucce a gas, per la massima libertà
L’apposita funzione di bloccaggio previene l’erogazione a vuoto quando il caricatore chiodi è esaurito
Massima precisione, grazie all’esatta regolazione della profondità di svasatura",https://www.bosch-professional.com/it/it/ocsmedia/377106-54/application-image/1434x828/chiodatrice-per-legno-a-batteria-gnh-18v-64-0601481101.png
GPB 18V-2 SC Professional Radio,Bosch,"Estrema versatilità per un lavoro piacevole: ricezione da DAB+, Bluetooth®, FM e AUX
Offre funzionamento intuitivo e configurazione rapida, in abbinamento all’impugnatura e al gancio per il posizionamento verticale e orizzontale
Suono stereo unico grazie alla possibilità di associare due radio ad uno smartphone",https://www.bosch-professional.com/it/it/ocsmedia/375929-54/application-image/1434x828/radio-gpb-18v-2-sc-06014a3100.png
GDS 18V-1050 HC Professional Avvitatori a massa battente a batteria,Bosch,"Tecnologia BITURBO Brushless, per un serraggio efficiente; coppia di serraggio da 1050 Nm e coppia di distacco da 1700 Nm
Interfaccia di comando con due modalità predefinite: Metallo (A) e Legno (B). Ulteriori modalità sono impostabili e personalizzabili tramite l’app Toolbox
Tre impostazioni di numero di giri e coppia, per grande versatilità e prestazioni sotto controllo",https://www.bosch-professional.com/it/it/ocsmedia/398056-54/application-image/1434x828/avvitatori-a-massa-battente-a-batteria-gds-18v-1050-hc-06019j8201.png
GDX 18V-210 C Professional Avvitatore a massa battente a batteria,Bosch,"Interfaccia di comando con due modalità predefinite: Vite autofilettante e Vite per legno. Ulteriori modalità sono impostabili e personalizzabili tramite l’app Toolbox
Attacco utensile 2 in 1 con attacco esagonale da 1/4"" ed esterno quadro da 1/2"", per la massima versatilità e la più ampia gamma di applicazioni
Tre pratiche impostazioni di numero di giri e coppia, per un eccellente controllo della potenza",https://www.bosch-professional.com/it/it/ocsmedia/387536-54/application-image/1434x828/avvitatore-a-massa-battente-a-batteria-gdx-18v-210-c-06019j0201.png
GRL 650 CHVG Professional Livella laser rotante,Bosch,"La tecnologia laser a fascio verde avanzata offre una maggiore visibilità
Struttura pronta per l'uso in cantiere, resistente a ribaltamenti del treppiede fino a 2 m e che soddisfa gli standard di protezione IP68 contro acqua e polvere
Completamento rapido del lavoro grazie alla connettività tramite app Levelling Remote",https://www.bosch-professional.com/it/it/ocsmedia/357236-54/application-image/1434x828/livella-laser-rotante-grl-650-chvg-0601061v00.png
GWX 18V-10 Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potenza pari a quella di una smerigliatrice a filo da 1000 Watt, grazie al motore brushless ed alla batteria con tecnologia ProCORE18V
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Funzioni Drop Control, KickBack Control ed X-Brake, per una protezione dell’utilizzatore ed una praticità ai massimi livelli",https://www.bosch-professional.com/it/it/ocsmedia/377300-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-con-sistema-x-lock-gwx-18v-10-06017b0101.png
GSB 18V-110 C Professional Trapani battenti – Avvitatori a batteria,Bosch,"Estremamente efficiente, grazie alla coppia di serraggio massima da 110 Nm in materiale duro e al motore brushless
Mandrino interamente in metallo, per una grande durevolezza e per consentire al trapano-avvitatore con percussione di affrontare anche le applicazioni più gravose in cantiere
Funzione Bluetooth Connectivity, per connetterlo direttamente allo smartphone e per un controllo ancora più agevole",https://www.bosch-professional.com/it/it/ocsmedia/379276-54/application-image/1434x828/trapani-battenti-avvitatori-a-batteria-gsb-18v-110-c-06019g030a.png
GSR 18V-110 C Professional Trapano avvitatore a batteria,Bosch,"Estremamente efficiente, grazie alla coppia di serraggio massima da 110 Nm in materiale duro e al motore brushless
Mandrino interamente in metallo, per una grande durevolezza e per affrontare anche le applicazioni più gravose in cantiere
Funzione Bluetooth Connectivity , per connetterlo direttamente allo smartphone e per un controllo ancora più agevole",https://www.bosch-professional.com/it/it/ocsmedia/379313-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-110-c-06019g0109.png
GDS 18V-1000 Professional Avvitatori a massa battente a batteria,Bosch,"Prestazioni elevate e libertà di movimento, grazie alle batterie ProCORE18V e al motore brushless
Prestazioni eccellenti per impieghi gravosi, con coppia di serraggio da 1000 Nm e coppia di distacco fino a 1600 Nm
Grande versatilità e prestazioni sotto controllo, grazie alle 3 impostazioni di numero di giri e coppia",https://www.bosch-professional.com/it/it/ocsmedia/398061-54/application-image/1434x828/avvitatori-a-massa-battente-a-batteria-gds-18v-1000-06019j8301.png
GTB 18V-45 Professional Avvitatore per cartongesso a batteria,Bosch,"La modalità PowerSAVE incrementa sensibilmente il numero di viti per ciascuna carica della batteria
Maggiore comfort grazie al limitatore di profondità retraibile, per estrarre le viti mantenendo invariata la regolazione di profondità
Maneggevolezza e comfort ottimali, grazie alla struttura snella e al peso inferiore a 1 kg",https://www.bosch-professional.com/it/it/ocsmedia/364787-54/application-image/1434x828/avvitatore-per-cartongesso-a-batteria-gtb-18v-45-06019k7001.png
GSR 18V-150 C Professional Trapano avvitatore a batteria,Bosch,"Avanzamento del lavoro estremamente veloce grazie alle batterie ProCORE18V ed un potente motore brushless con una coppia massima di 150 Nm
Controllo impareggiabile in ogni fase del lavoro, grazie alla precisa  funzione Electronic Angle Detection e al sistema KickBack Control commutabile
Mandrino e scatola ingranaggi in metallo per una maggiore affidabilità e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/347560-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-150-c-06019j5002.png
GKS 18V-70 L Professional Sega circolare a batteria BITURBO,Bosch,"Utensile a batteria dalle elevate prestazioni di taglio, grazie alla tecnologia BITURBO Brushless, pari a quelle di una sega circolare a filo da 1800 W
Eccellente controllo in qualsiasi posizione di taglio, grazie all’impugnatura supplementare dall’ergonomia ideale
La prima sega ad avvolgitore laterale con lama da 190 mm sul lato sinistro e profondità di taglio da 70 mm nei tagli a 90°",https://www.bosch-professional.com/it/it/ocsmedia/354330-54/application-image/1434x828/sega-circolare-a-batteria-biturbo-gks-18v-70-l-06016b9001.png
GNA 18V-16 E Professional Roditrice a batteria,Bosch,"Taglio efficiente sul metallo, con le stesse prestazioni di un utensile a filo da 700 W, grazie al motore ad alta efficienza con tecnologia brushless
Ergonomicamente ottimizzata per un impiego ideale, grazie alla circonferenza dell’impugnatura di soli 156 mm e al peso ridotto
Struttura robusta e design di alta qualità, motore con tecnologia brushless e componenti esenti da manutenzione, per un’eccellente durevolezza",https://www.bosch-professional.com/it/it/ocsmedia/376666-54/application-image/1434x828/roditrice-a-batteria-gna-18v-16-e-0601529600.png
GDS 18V-1000 C Professional Avvitatori a massa battente a batteria,Bosch,"Tecnologia BITURBO Brushless, per una coppia di serraggio da 1000 Nm e una coppia di distacco da 1600 Nm
Interfaccia di comando con due modalità predefinite: Metallo (A) e Legno (B). Ulteriori modalità sono impostabili e personalizzabili tramite l’app Toolbox
Maggiore versatilità e controllo, grazie alle tre impostazioni di numero di giri e coppia",https://www.bosch-professional.com/it/it/ocsmedia/398055-54/application-image/1434x828/avvitatori-a-massa-battente-a-batteria-gds-18v-1000-c-06019j8001.png
GRG 18V-16 C Professional Rivettatrice a batteria,Bosch,"Basta un singolo utensile per inserire rivetti ciechi da 3,0 mm fino a 6,4 mm
Due diverse modalità di rivettatura: AUTO o MANUAL
Bluetooth Connectivity integrata, per personalizzare e tracciare agevolmente il piano di manutenzione tramite l’app Bosch Toolbox",https://www.bosch-professional.com/it/it/ocsmedia/372666-54/application-image/1434x828/rivettatrice-a-batteria-grg-18v-16-c-06019k5002.png
GSB 18V-150 C Professional Trapani battenti – Avvitatori a batteria,Bosch,"Avanzamento del lavoro particolarmente veloce grazie ad un potente motore brushless con una coppia massima di 150 Nm e batterie ProCORE18V
Precisa funzione Electronic Angle Detection e sistema KickBack Control commutabile, per un controllo impareggiabile in ogni fase del lavoro
Affidabile e robusto grazie al mandrino e alla scatola ingranaggi in metallo",https://www.bosch-professional.com/it/it/ocsmedia/347554-54/application-image/1434x828/trapani-battenti-avvitatori-a-batteria-gsb-18v-150-c-06019j5102.png
GKT 18V-52 GC Professional Sega ad immersione a batteria BITURBO,Bosch,"Tecnologia BITURBO Brushless e batteria ProCORE18V, per la libertà di lavorare senza filo ed eccellenti prestazioni di taglio, equivalenti ad una sega ad immersione a filo da 1620 W
Maggiore mobilità, grazie all’eccezionale compattezza, che ne consente l’utilizzo con una sola batteria
La struttura molto compatta riduce al minimo la distanza fra lama per sega circolare e parete: appena 10 mm",https://www.bosch-professional.com/it/it/ocsmedia/376054-54/application-image/1434x828/sega-ad-immersione-a-batteria-biturbo-gkt-18v-52-gc-06016b4000.png
GKM 18V-50 Professional Sega circolare a batteria,Bosch,"Lavoro pressoché esente da scintille, grazie al contenitore raccoglitrucioli integrato, semplice da svuotare
Tagli precisi, grazie all’indicatore della linea di taglio, alla finestrella d’ispezione e al LED integrato
Impiego ergonomico, grazie all’impugnatura ottimizzata e alla struttura compatta e ben bilanciata, per tagliare in qualsiasi posizione",https://www.bosch-professional.com/it/it/ocsmedia/377093-54/application-image/1434x828/sega-circolare-a-batteria-gkm-18v-50-06016b8001.png
GEX 18V-125 Professional Levigatrice rotoorbitale a batteria,Bosch,"Eccellente bilanciamento vicino al pezzo in lavorazione e ideale ergonomia dell’appoggio palmare e dell’impugnatura, per un ottimale controllo dell’utensile
Motore brushless e Bosch Professional 18V System, per un rapido avanzamento del lavoro e una maggiore durevolezza
Impiego semplice ed intuitivo",https://www.bosch-professional.com/it/it/ocsmedia/379323-54/application-image/1434x828/levigatrice-rotoorbitale-a-batteria-gex-18v-125-0601372200.png
GDS 18V-450 HC Professional Avvitatori a massa battente a batteria,Bosch,"Due modalità di avvitamento predefinite, per avvitare con qualità costante. Ciascuna modalità è impostabile e personalizzabile tramite l’app Toolbox
Elevata coppia di serraggio e di distacco, da ben 450 Nm e 800 Nm rispettivamente
Tre versatili impostazioni di numero di giri e coppia, per maggiore versatilità e controllo",https://www.bosch-professional.com/it/it/ocsmedia/372438-54/application-image/1434x828/avvitatori-a-massa-battente-a-batteria-gds-18v-450-hc-06019k4001.png
GPB 18V-2 C Professional Radio,Bosch,"Impiego versatile, grazie all’ampia gamma di sorgenti compatibili, quali ad esempio Bluetooth®, FM e AUX
Offre funzionamento intuitivo e configurazione rapida, in abbinamento all’impugnatura e al gancio per il posizionamento verticale e orizzontale
Suono stereo unico grazie alla possibilità di associare due radio ad uno smartphone",https://www.bosch-professional.com/it/it/ocsmedia/375927-54/application-image/1434x828/radio-gpb-18v-2-c-06014a3000.png
GSR 18V-90 FC Professional Trapano avvitatore a batteria,Bosch,"Il FlexiClick System di Bosch Professional è un sistema versatile, con accessori facili da sostituire
Il GFA 18-H trasforma l’utensile in un martello perforatore – il solo trapano-avvitatore da 18 V in grado di eseguire senza sforzi forature a percussione nel calcestruzzo fino a Ø 10 mm
Grazie a una testa lunga solo 136 mm e a una coppia massima di 64 Nm per lavorare i materiali duri, avrai un utensile estremamente compatto e potente sempre a portata di mano",https://www.bosch-professional.com/it/it/ocsmedia/382066-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-90-fc-06019k6204.png
2 x ProCORE18V 12.0Ah + GAL 18V-160 Professional Starter Set,Bosch,"L’87% di potenza in più rispetto alle batterie convenzionali, ideale per gli impieghi prolungati
Ricarica ultrarapida: una batteria ProCORE18V 12.0Ah viene ricaricata fino al 50% in 22 minuti e completamente in 55 minuti in modalità Power Boost
Compatibile con il sistema Bosch Professional 18V System e le batterie dell’alleanza multimarca AMPShare",https://www.bosch-professional.com/it/it/ocsmedia/428112-54/application-image/1434x828/starter-set-2-x-procore18v-12-0ah-gal-18v-160-1600a02t5w.png
2 x ProCORE18V 8.0Ah + GAL 18V-160 Professional Starter Set,Bosch,"87% di potenza in più rispetto alle batterie convenzionali, grazie alla moderna tecnologia delle celle e alla gestione intelligente della batteria Bosch
Ricarica ultrarapida: una batteria ProCORE18V 8.0Ah viene ricaricata fino al 50% in 15 minuti e completamente in 44 minuti in modalità Power Boost
Compatibile con il sistema Bosch Professional 18V System e le batterie dell’alleanza multimarca AMPShare",https://www.bosch-professional.com/it/it/ocsmedia/428111-54/application-image/1434x828/starter-set-2-x-procore18v-8-0ah-gal-18v-160-1600a02t5p.png
Caricabatteria GAL 18V6-80 Professional Caricabatteria,Bosch,"Ricarica rapida, grazie alla corrente da 8 Ampere: la batteria ProCORE18V 8.0Ah ricarica fino all’80% in soli 42 minuti
Ricarica efficiente: 2 cicli di ricarica, per un lavoro costante
Tasto di avvio prioritario, per ricaricare agevolmente per prima la batteria selezionata",https://www.bosch-professional.com/it/it/ocsmedia/375988-54/application-image/1434x828/caricabatteria-caricabatteria-gal-18v6-80-1600a01u9l.png
GBA 36V 2.0Ah Professional Batteria ricaricabile,Bosch,"Più leggera del 46% rispetto al modello 36V 6.0Ah, per un impiego più pratico e maneggevole
La tecnologia COOLPACK migliora la dissipazione del calore verso l’esterno della batteria, per una maggiore durata ed autonomia
Compatibile con tutti gli utensili e tutti i caricabatteria Bosch Professional da 36 V",https://www.bosch-professional.com/it/it/ocsmedia/119061-54/application-image/1434x828/batteria-ricaricabile-gba-36v-2-0ah-1600z0003b.png
GBA 36V 6.0Ah Professional Batteria ricaricabile,Bosch,"Elevata capacità della batteria, per il 300% di autonomia in più rispetto al modello 36V 2.0Ah Professional
La tecnologia COOLPACK migliora la dissipazione del calore verso l’esterno della batteria, per una maggiore durata ed autonomia
Compatibile con tutti gli utensili e tutti i caricabatteria Bosch Professional da 36 V",https://www.bosch-professional.com/it/it/ocsmedia/217933-54/application-image/1434x828/batteria-ricaricabile-gba-36v-6-0ah-1600a00l1m.png
