name,brand,description,price,image_url,product_page_url
STIVALI A TRONCHETTO PVC - OB E SRA,Papillon,"colore verde
EN ISO 20347:2012",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_13952_83385_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5628/desc/
RETE ELETTROSALDATA ZINCATA A CALDOCORRAL,Papillon,"rete zincata a caldo elettrosaldata con ottima resistenza alla trazione e lunga durata di vita
recinzione per gabbie animali
rivestimento zinco: 200 g/m² ca.
carico di rottura: 500-600 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4953_89902_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0312/desc/
RETE ZINCATA E PLASTICATACORRAL PLAST,Papillon,"rete zincata elettrosaldata rivestita in pvc resistente alla corrosione. il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV.
recinzioni per voliere e abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4978_89906_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0313/desc/
RETE ZINCATA A CALDO MAGLIA ESAGONALE TRIPLA TORSIONEFARM,Papillon,"rete zincata a caldo a maglia esagonale tripla torsione
recinzione per piccoli animali
rivestimento zinco: 200 g/m²
carico di rottura: 500-600 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4982_89910_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0314/desc/
RETE ELETTROSALDATA ZINCATA E PLASTICATACAPITOL,Papillon,"rete zincata rivestita in pvc resistente alla corrosione il rivestimento in pvc ha buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4991_91440_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0592/desc/
RETE ELETTROSALDATA ZINCATA E PLASTICATARESERVE,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV, rinforzata nella parte alta e bassa della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4992_91445_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0594/desc/
RETE ELETTROSALDATA ZINCATA E PLASTICATACOUNTRY,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione il rivestimento in pvc ha una buona stabilità di colore resistenza all'invecchiamento e all'azione dei raggi UV rinforzata nella parte alta e bassa della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_4996_91457_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0596/desc/
RETE ELETTROSALDATA ZINCATA E PLASTICATAYARD,Papillon,"rete zincata elettrosaldata, rivestita con finitura pvc resistente alla corrosione il rivestimento in pvc ha una buona stabilità di colore resistenza all'invecchiamento e all'azione dei raggi UV. rinforzata nella parte alta o bassa  della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5000_93681_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0595/desc/
RETE  ZINCATA E PLASTICATARESIDENCE,Papillon,"rete zincata a maglia intrecciata, rivestita con finitura in pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni e aiuole
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5003_91476_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0597/desc/
RETE ELETTROSALDATA ZINCATA A CALDOENCLOSE,Papillon,"rete zincata a caldo elettrosaldata, con buona resistenza alla trazione. si adatta bene alle esigenze di qualsiasi recinzione e protezione
recinzione per abitazioni e animali
rivestimento zinco: 50 g/m²
carico di rottura: 500-550 N/mm²",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_5022_93688_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/0669/desc/
