name,brand,description,price,image_url,product_page_url
Sikagard® WallCoat PS-13,Sika,"Sistema di rivestimento a parete, a base acqua, a bassa emissione di VOC e UV resistente.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/sistemi/sikagard-wallcoatps-13.html
Sikagard® WallCoat WS-11,Sika,"Rivestimento liscio, in dispersione acquosa, facile da pulire, a basso contenuto di VOC / AMC",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/sistemi/sikagard-wallcoatws-11.html
Sikagard®-207 W,Sika,N/A,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pareti-e-soffitti/prodotti/sikagard-207-w.html
Sikagard®-403 W,Sika,"Rivestimento acrilico antibatterico, monocomponente a base acquosa per superfici orizzontali e verticali",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/prodotti/sikagard-403-w.html
Sikagard®-405 W,Sika,"Rivestimento acrilico, monocomponente, a base acquosa",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/prodotti/sikagard-405-w.html
Sikagard®-406 W,Sika,Rivestimento monocomponente acrilico in dispersione acquosa,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/prodotti/sikagard-406-w.html
Sikagard®-550 W Elastic,Sika,"Rivestimento protettivo per calcestruzzo, con capacità di far ponte sulle fessure",N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-550-w-elastic.html
Sikagard®-551 S Elastic Primer,Sika,Primer per supporti in calcestruzzo molto compatti o porosi o per condizioni applicative difficoltose,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-551-s-elasticprimer.html
Sikagard®-552 W Aquaprimer,Sika,Primer a base acquosa per rivestimenti,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-552-w-aquaprimer.html
Sikagard®-63 N,Sika,"Rivestimento epossidico, bicomponente, chimico resistente",N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-63-n.html
Sikagard®-680 S Betoncolor,Sika,Vernice protettiva per calcestruzzo,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-680-s-betoncolor.html
Sikagard®-700 S,Sika,Impregnazione idrofobica a base di silossani,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-700-s.html
Sikagard®-740 W,Sika,Impregnazione reattiva idrorepellente a base silanica,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-740-w.html
Sikagard®-750 Deco EpoCem®,Sika,Rivestimento decorativo in epossi-cemento,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-epossicementizidecorativi/sikagard-750-decoepocem.html
Sikagard®-790 All-in-One Protect,Sika,Protezione completa per superfici porose e pietre naturali,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-790-all-in-oneprotect.html
Sikagard®-850 AG,Sika,Rivestimento protettivo permanente anti-graffiti e anti-poster,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/vernici-ed-impregnanti/sikagard-850-ag.html
Sikalastic® Black,Sika,Membrana impermeabilizzante elastica a base bituminosa all’acqua,N/A,N/A,https://ita.sika.com/it/edilizia/impermeabilizzazionedistruttureeinfrastrutture/fondazioni/guaine-e-rivestimentibituminosi/sikalastic-black.html
Sikalastic® Flexistrip,Sika,Nastro butilico autoadesivo per membrane applicate liquide Sikalastic®,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/accessori-per-coperture/sikalastic-flexistrip.html
Sikalastic® Metal Primer,Sika,Primer epossidico bicomponente per supporti metallici non protetti e substrati bituminosi,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/accessori-per-coperture/sikalastic-metalprimer.html
Sikalastic® Primer PVC,Sika,Primer poliuretanico monocomponente,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/accessori-per-coperture/sikalastic-primerpvc.html
Sikalastic® Rapid Catalyst,Sika,Catalizzatore per resine PMMA Sikalastic® Rapid,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/cool-roof/membrane-liquideadaltariflettanza/sikalastic-rapidcatalyst.html
Sikalastic® Rapid Cleaner,Sika,Pretrattamento per superfici non assorbenti e per la pulizia di attrezzi,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/cool-roof/membrane-liquideadaltariflettanza/sikalastic-rapidcleaner.html
Sikalastic® Rapid Fleece P,Sika,"TESSUTO-NON-TESSUTO IN FIBRA SINTETICA PRE-FORATO, SPECIFICO PER L'ESECUZIONE DI DETTAGLI MEDIANTE RESINE IMPERMEABILIZZANTI SIKALASTIC® RAPID",N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/cool-roof/membrane-liquideadaltariflettanza/sikalastic-rapidfleecep.html
Sikalastic® Rapid Fleece-110,Sika,Tessuto-non-tessuto in fibra sintetica specifico per resine impermeabilizzanti Sikalastic® Rapid,N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/cool-roof/membrane-liquideadaltariflettanza/sikalastic-rapidfleece-110.html
Sikalastic® Rapid-721 Thixo,Sika,"Resina impermeabilizzante bicomponente a rapido indurimento, a base di PMMA altamente flessibile, specifica per l'esecuzione di dettagli",N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/cool-roof/membrane-liquideadaltariflettanza/sikalastic-rapid-721thixo.html
Sikalastic®-152,Sika,Malta cementizia flessibile fibrorinforzata per l'impermeabilizzazione e la protezione del calcestruzzo,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/rasanti-cementizi/sikalastic-152.html
Sikalastic®-156,Sika,Malta cementizia ad elevata capacità di crack-bridging per impermeabilizzazione e protezione di substrati cementizi,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/rasanti-cementizi/sikalastic-156.html
Sikalastic®-1K,Sika,Malta cementizia monocomponente fibrorinforzata per impermeabilizzazioni flessibili e protezione del calcestruzzo,N/A,N/A,https://ita.sika.com/it/edilizia/rinnovo-e-protezionediedificiestrutture/protezione-del-calcestruzzo/rasanti-cementizi/sikalastic-1k.html
Sikalastic®-1K ES,Sika,"Malta monocomponente, fibrorinforzata e flessibile per l'impermeabilizzazione e la protezione del calcestruzzo.",N/A,N/A,https://ita.sika.com/it/edilizia/impermeabilizzazionedistruttureeinfrastrutture/fondazioni/malte-impermeabilizzanti/sikalastic-1k-es.html
Sikalastic®-250 TC,Sika,"Vernice protettiva bicomponente senza solvente, colorata o ad alta riflettanza solare, per rivestimenti in poliurea",N/A,N/A,https://ita.sika.com/it/edilizia/sistemi-per-coperture/coperture-a-vista/membrane-liquideapplicazionemanuale/sikalastic-250-tc.html
